symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMZN,2025-02-03 18:04:00+00:00,238.015,238.4,238.01,238.2597,46247.0,963.0,238.212009
AMZN,2025-02-03 18:05:00+00:00,238.21,238.2799,238.1096,238.21,32989.0,674.0,238.205577
AMZN,2025-02-03 18:06:00+00:00,238.21,238.25,237.97,237.99,36828.0,836.0,238.09881
AMZN,2025-02-03 18:07:00+00:00,237.97,238.04,237.69,238.01,28658.0,576.0,237.895734
AMZN,2025-02-03 18:08:00+00:00,237.995,238.08,237.77,237.77,22080.0,583.0,237.924369
AMZN,2025-02-03 18:09:00+00:00,237.775,237.78,237.4501,237.66,26545.0,593.0,237.631907
AMZN,2025-02-03 18:10:00+00:00,237.6321,237.665,237.52,237.665,36234.0,596.0,237.59528
AMZN,2025-02-03 18:11:00+00:00,237.69,237.8,237.55,237.7,30224.0,651.0,237.653861
AMZN,2025-02-03 18:12:00+00:00,237.6857,238.12,237.65,238.04,42483.0,805.0,237.888721
AMZN,2025-02-03 18:13:00+00:00,238.03,238.3,238.03,238.2722,34537.0,847.0,238.17013
AMZN,2025-02-03 18:14:00+00:00,238.275,238.338,238.14,238.24,30847.0,637.0,238.235938
AMZN,2025-02-03 18:15:00+00:00,238.27,238.39,238.25,238.3325,28495.0,572.0,238.323251
AMZN,2025-02-03 18:16:00+00:00,238.33,238.48,238.24,238.42,34730.0,681.0,238.384821
AMZN,2025-02-03 18:17:00+00:00,238.41,238.43,238.23,238.405,29824.0,741.0,238.344456
AMZN,2025-02-03 18:18:00+00:00,238.45,238.53,238.22,238.2775,34352.0,629.0,238.401323
AMZN,2025-02-03 18:19:00+00:00,238.28,238.34,238.025,238.1132,22062.0,602.0,238.215066
AMZN,2025-02-03 18:20:00+00:00,238.13,238.39,238.09,238.345,22503.0,647.0,238.242283
AMZN,2025-02-03 18:21:00+00:00,238.36,238.3637,238.17,238.26,28712.0,688.0,238.275448
AMZN,2025-02-03 18:22:00+00:00,238.23,238.245,238.07,238.17,22206.0,596.0,238.155797
AMZN,2025-02-03 18:23:00+00:00,238.15,238.17,238.01,238.12,29688.0,644.0,238.071814
AMZN,2025-02-03 18:24:00+00:00,238.0743,238.14,237.97,238.14,34560.0,703.0,238.031723
AMZN,2025-02-03 18:25:00+00:00,238.16,238.34,238.1109,238.3157,24500.0,611.0,238.213445
AMZN,2025-02-03 18:26:00+00:00,238.27,238.37,238.2001,238.265,30551.0,773.0,238.28684
AMZN,2025-02-03 18:27:00+00:00,238.25,238.34,238.15,238.16,30546.0,766.0,238.254649
AMZN,2025-02-03 18:28:00+00:00,238.17,238.5,238.15,238.295,49230.0,1004.0,238.320007
AMZN,2025-02-03 18:29:00+00:00,238.275,238.3397,238.11,238.2312,25469.0,801.0,238.247021
AMZN,2025-02-03 18:30:00+00:00,238.26,238.32,238.04,238.08,20433.0,666.0,238.126495
AMZN,2025-02-03 18:31:00+00:00,238.06,238.33,238.06,238.31,33424.0,799.0,238.192334
AMZN,2025-02-03 18:32:00+00:00,238.315,238.43,238.28,238.3901,36697.0,844.0,238.323637
AMZN,2025-02-03 18:33:00+00:00,238.4499,238.51,238.29,238.4317,49096.0,1058.0,238.407701
AMZN,2025-02-03 18:34:00+00:00,238.42,238.55,238.35,238.45,29803.0,773.0,238.436124
AMZN,2025-02-03 18:35:00+00:00,238.398,238.53,238.34,238.44,42030.0,948.0,238.4494
AMZN,2025-02-03 18:36:00+00:00,238.42,238.53,238.23,238.285,47126.0,1025.0,238.406699
AMZN,2025-02-03 18:37:00+00:00,238.23,238.45,238.18,238.45,29710.0,669.0,238.287075
AMZN,2025-02-03 18:38:00+00:00,238.435,238.4375,238.26,238.4,21755.0,566.0,238.379232
AMZN,2025-02-03 18:39:00+00:00,238.38,238.38,238.23,238.3053,19300.0,543.0,238.302647
AMZN,2025-02-03 18:40:00+00:00,238.31,238.35,238.195,238.29,30835.0,643.0,238.271274
AMZN,2025-02-03 18:41:00+00:00,238.3,238.3115,238.155,238.28,32661.0,758.0,238.238152
AMZN,2025-02-03 18:42:00+00:00,238.2505,238.34,237.95,238.02,37733.0,861.0,238.148081
AMZN,2025-02-03 18:43:00+00:00,238.0,238.02,237.795,237.86,37170.0,763.0,237.894735
AMZN,2025-02-03 18:44:00+00:00,237.88,237.99,237.8766,237.93,17596.0,501.0,237.923669
AMZN,2025-02-03 18:45:00+00:00,237.94,238.0447,237.93,238.0,39523.0,704.0,237.991953
AMZN,2025-02-03 18:46:00+00:00,238.0,238.28,237.96,238.215,36522.0,852.0,238.120702
AMZN,2025-02-03 18:47:00+00:00,238.2,238.31,238.2,238.215,28960.0,611.0,238.258938
AMZN,2025-02-03 18:48:00+00:00,238.24,238.3452,238.2244,238.3,29040.0,678.0,238.290554
AMZN,2025-02-03 18:49:00+00:00,238.2949,238.3,238.18,238.245,26108.0,611.0,238.23968
AMZN,2025-02-03 18:50:00+00:00,238.2592,238.4099,238.22,238.27,30984.0,625.0,238.335316
AMZN,2025-02-03 18:51:00+00:00,238.29,238.35,238.1,238.28,37871.0,770.0,238.186487
AMZN,2025-02-03 18:52:00+00:00,238.28,238.2873,238.15,238.17,20770.0,530.0,238.213066
AMZN,2025-02-03 18:53:00+00:00,238.16,238.25,238.09,238.22,27411.0,580.0,238.14231
AMZN,2025-02-03 18:54:00+00:00,238.22,238.24,238.155,238.23,23657.0,545.0,238.201274
AMZN,2025-02-03 18:55:00+00:00,238.22,238.35,238.1403,238.345,23885.0,586.0,238.259155
AMZN,2025-02-03 18:56:00+00:00,238.335,238.35,238.09,238.13,28651.0,659.0,238.235319
AMZN,2025-02-03 18:57:00+00:00,238.13,238.2019,238.105,238.105,29673.0,615.0,238.15017
AMZN,2025-02-03 18:58:00+00:00,238.105,238.15,238.065,238.1,27919.0,628.0,238.110911
AMZN,2025-02-03 18:59:00+00:00,238.1,238.1499,238.04,238.0799,20100.0,549.0,238.0922
AMZN,2025-02-03 19:00:00+00:00,238.06,238.19,238.0,238.03,37657.0,845.0,238.085959
AMZN,2025-02-03 19:01:00+00:00,238.05,238.09,237.81,237.89,54493.0,878.0,237.946632
AMZN,2025-02-03 19:02:00+00:00,237.9,237.9,237.7,237.77,36127.0,761.0,237.76217
AMZN,2025-02-03 19:03:00+00:00,237.76,237.87,237.66,237.73,34818.0,650.0,237.752144
AMZN,2025-02-03 19:04:00+00:00,237.74,237.769,237.65,237.71,48988.0,716.0,237.7092
AMZN,2025-02-03 19:05:00+00:00,237.7,237.72,237.5,237.52,47082.0,903.0,237.60761
AMZN,2025-02-03 19:06:00+00:00,237.49,237.71,237.485,237.63,49000.0,747.0,237.649553
AMZN,2025-02-03 19:07:00+00:00,237.625,237.65,237.495,237.6195,51991.0,893.0,237.588488
AMZN,2025-02-03 19:08:00+00:00,237.61,237.715,237.5306,237.6901,62100.0,751.0,237.649796
AMZN,2025-02-03 19:09:00+00:00,237.7,237.87,237.68,237.7799,51683.0,859.0,237.782343
AMZN,2025-02-03 19:10:00+00:00,237.78,237.96,237.76,237.9575,45984.0,867.0,237.857827
AMZN,2025-02-03 19:11:00+00:00,237.9503,237.965,237.84,237.85,37705.0,667.0,237.889304
AMZN,2025-02-03 19:12:00+00:00,237.835,238.0,237.8277,237.935,35630.0,769.0,237.945324
AMZN,2025-02-03 19:13:00+00:00,237.93,238.06,237.93,238.05,50846.0,794.0,237.997247
AMZN,2025-02-03 19:14:00+00:00,238.07,238.12,238.01,238.06,39786.0,669.0,238.080206
AMZN,2025-02-03 19:15:00+00:00,238.04,238.2643,238.0,238.195,45762.0,934.0,238.125815
AMZN,2025-02-03 19:16:00+00:00,238.215,238.2699,238.05,238.15,64036.0,1007.0,238.192768
AMZN,2025-02-03 19:17:00+00:00,238.16,238.21,237.88,238.17,110366.0,820.0,238.152606
AMZN,2025-02-03 19:18:00+00:00,238.17,238.17,238.03,238.06,53389.0,970.0,238.097377
AMZN,2025-02-03 19:19:00+00:00,238.07,238.2,238.06,238.13,44140.0,841.0,238.144851
AMZN,2025-02-03 19:20:00+00:00,238.12,238.13,238.02,238.0943,48134.0,644.0,238.077846
AMZN,2025-02-03 19:21:00+00:00,238.095,238.24,238.095,238.1692,28013.0,650.0,238.171836
AMZN,2025-02-03 19:22:00+00:00,238.17,238.19,238.01,238.055,45528.0,823.0,238.102892
AMZN,2025-02-03 19:23:00+00:00,238.08,238.105,237.91,238.085,39535.0,747.0,238.021628
AMZN,2025-02-03 19:24:00+00:00,238.1,238.1305,238.05,238.09,22173.0,481.0,238.103491
AMZN,2025-02-03 19:25:00+00:00,238.09,238.1661,238.08,238.16,35175.0,609.0,238.116525
AMZN,2025-02-03 19:26:00+00:00,238.14,238.22,238.13,238.16,32002.0,609.0,238.173129
AMZN,2025-02-03 19:27:00+00:00,238.15,238.2,237.92,238.19,120323.0,597.0,238.135546
AMZN,2025-02-03 19:28:00+00:00,238.22,238.26,238.03,238.03,47489.0,653.0,238.165059
AMZN,2025-02-03 19:29:00+00:00,238.0301,238.09,237.965,237.995,35254.0,738.0,238.02601
AMZN,2025-02-03 19:30:00+00:00,238.0,238.05,237.92,237.99,32762.0,607.0,237.984244
AMZN,2025-02-03 19:31:00+00:00,237.989,238.07,237.89,238.05,34366.0,832.0,237.968368
AMZN,2025-02-03 19:32:00+00:00,238.055,238.1,237.97,238.055,20253.0,520.0,238.04886
AMZN,2025-02-03 19:33:00+00:00,238.0991,238.1,238.03,238.0885,24789.0,498.0,238.073529
AMZN,2025-02-03 19:34:00+00:00,238.075,238.075,237.9594,237.96,26009.0,671.0,238.00645
AMZN,2025-02-03 19:35:00+00:00,237.95,237.975,237.85,237.88,60272.0,758.0,237.910885
AMZN,2025-02-03 19:36:00+00:00,237.8616,237.935,237.84,237.9,20757.0,559.0,237.884844
AMZN,2025-02-03 19:37:00+00:00,237.91,237.93,237.75,237.755,25035.0,556.0,237.859487
AMZN,2025-02-03 19:38:00+00:00,237.76,237.91,237.75,237.91,22069.0,544.0,237.828025
AMZN,2025-02-03 19:39:00+00:00,237.91,237.9333,237.845,237.92,18941.0,550.0,237.885383
AMZN,2025-02-03 19:40:00+00:00,237.92,238.01,237.86,238.01,36549.0,680.0,237.959565
AMZN,2025-02-03 19:41:00+00:00,238.03,238.17,238.03,238.12,31841.0,587.0,238.108024
AMZN,2025-02-03 19:42:00+00:00,238.08,238.08,238.0,238.03,17972.0,516.0,238.037177
AMZN,2025-02-03 19:43:00+00:00,238.04,238.06,237.93,237.9302,21088.0,578.0,237.987251
AMZN,2025-02-03 19:44:00+00:00,237.94,237.94,237.79,237.79,32577.0,703.0,237.865027
AMZN,2025-02-03 19:45:00+00:00,237.79,238.09,237.7872,238.05,54504.0,909.0,237.922872
AMZN,2025-02-03 19:46:00+00:00,238.01,238.0256,237.9478,237.96,16413.0,502.0,237.992344
AMZN,2025-02-03 19:47:00+00:00,237.95,237.97,237.8748,237.885,22204.0,575.0,237.904572
AMZN,2025-02-03 19:48:00+00:00,237.89,238.0,237.89,237.9614,25022.0,538.0,237.95534
AMZN,2025-02-03 19:49:00+00:00,237.9704,238.025,237.93,237.94,31527.0,607.0,237.958284
AMZN,2025-02-03 19:50:00+00:00,237.94,237.97,237.88,237.9,19055.0,530.0,237.925794
AMZN,2025-02-03 19:51:00+00:00,237.92,237.955,237.86,237.9,36760.0,446.0,237.901008
AMZN,2025-02-03 19:52:00+00:00,237.905,237.96,237.89,237.94,33707.0,546.0,237.928025
AMZN,2025-02-03 19:53:00+00:00,237.93,237.93,237.85,237.8735,20236.0,473.0,237.876817
AMZN,2025-02-03 19:54:00+00:00,237.88,237.9,237.76,237.76,26187.0,746.0,237.846008
AMZN,2025-02-03 19:55:00+00:00,237.76,237.905,237.725,237.9015,22583.0,635.0,237.802526
AMZN,2025-02-03 19:56:00+00:00,237.9,237.95,237.85,237.87,19869.0,514.0,237.900027
AMZN,2025-02-03 19:57:00+00:00,237.8742,237.8742,237.75,237.7547,29330.0,609.0,237.815746
AMZN,2025-02-03 19:58:00+00:00,237.77,237.77,237.61,237.61,41367.0,733.0,237.658522
AMZN,2025-02-03 19:59:00+00:00,237.6,237.62,237.54,237.58,39340.0,687.0,237.592904
AMZN,2025-02-03 20:00:00+00:00,237.59,237.702,237.46,237.645,43079.0,918.0,237.554698
AMZN,2025-02-03 20:01:00+00:00,237.66,237.79,237.6,237.79,32361.0,718.0,237.678162
AMZN,2025-02-03 20:02:00+00:00,237.795,237.85,237.75,237.79,31079.0,646.0,237.808167
AMZN,2025-02-03 20:03:00+00:00,237.78,237.9741,237.75,237.96,37191.0,756.0,237.835905
AMZN,2025-02-03 20:04:00+00:00,237.95,238.15,237.95,238.13,69975.0,924.0,238.096752
AMZN,2025-02-03 20:05:00+00:00,238.145,238.145,237.92,237.92,71204.0,964.0,238.047397
AMZN,2025-02-03 20:06:00+00:00,237.92,237.97,237.75,237.75,42671.0,769.0,237.875707
AMZN,2025-02-03 20:07:00+00:00,237.749,237.795,237.695,237.78,40341.0,694.0,237.760935
AMZN,2025-02-03 20:08:00+00:00,237.79,237.9,237.775,237.8255,32510.0,648.0,237.847185
AMZN,2025-02-03 20:09:00+00:00,237.81,237.92,237.81,237.835,26993.0,584.0,237.861485
AMZN,2025-02-03 20:10:00+00:00,237.84,237.96,237.835,237.95,39198.0,813.0,237.886576
AMZN,2025-02-03 20:11:00+00:00,237.955,238.02,237.77,237.77,45922.0,795.0,237.929595
AMZN,2025-02-03 20:12:00+00:00,237.77,237.9,237.74,237.88,43251.0,671.0,237.849103
AMZN,2025-02-03 20:13:00+00:00,237.88,237.93,237.84,237.87,36159.0,732.0,237.890137
AMZN,2025-02-03 20:14:00+00:00,237.87,237.92,237.78,237.82,45283.0,709.0,237.849079
AMZN,2025-02-03 20:15:00+00:00,237.795,237.86,237.72,237.82,28058.0,662.0,237.777284
AMZN,2025-02-03 20:16:00+00:00,237.83,237.88,237.7701,237.85,27627.0,542.0,237.822011
AMZN,2025-02-03 20:17:00+00:00,237.86,237.93,237.831,237.9056,40930.0,621.0,237.901517
AMZN,2025-02-03 20:18:00+00:00,237.91,237.945,237.825,237.945,34774.0,756.0,237.905424
AMZN,2025-02-03 20:19:00+00:00,237.95,238.0,237.92,237.9835,36302.0,791.0,237.962778
AMZN,2025-02-03 20:20:00+00:00,237.99,238.125,237.97,238.07,46598.0,804.0,238.080085
AMZN,2025-02-03 20:21:00+00:00,238.06,238.15,238.05,238.13,59455.0,844.0,238.124674
AMZN,2025-02-03 20:22:00+00:00,238.14,238.14,237.98,238.03,53892.0,736.0,238.049672
AMZN,2025-02-03 20:23:00+00:00,238.01,238.04,238.0,238.005,25026.0,597.0,238.016204
AMZN,2025-02-03 20:24:00+00:00,238.03,238.075,237.98,238.02,82495.0,880.0,238.009732
AMZN,2025-02-03 20:25:00+00:00,238.02,238.05,237.95,237.9704,41935.0,923.0,238.006811
AMZN,2025-02-03 20:26:00+00:00,237.97,237.995,237.925,237.97,33422.0,714.0,237.960967
AMZN,2025-02-03 20:27:00+00:00,237.96,238.02,237.9103,237.94,36742.0,734.0,237.970802
AMZN,2025-02-03 20:28:00+00:00,237.95,238.05,237.93,238.05,44401.0,861.0,238.007313
AMZN,2025-02-03 20:29:00+00:00,238.05,238.05,237.93,238.0317,36752.0,795.0,237.991515
AMZN,2025-02-03 20:30:00+00:00,238.04,238.06,237.87,237.8974,62871.0,977.0,237.953521
AMZN,2025-02-03 20:31:00+00:00,237.92,237.92,237.6929,237.78,39344.0,856.0,237.802669
AMZN,2025-02-03 20:32:00+00:00,237.785,237.93,237.785,237.92,34076.0,796.0,237.888108
AMZN,2025-02-03 20:33:00+00:00,237.94,237.98,237.87,237.95,32359.0,872.0,237.924443
AMZN,2025-02-03 20:34:00+00:00,237.95,237.989,237.84,237.8622,30306.0,719.0,237.907101
AMZN,2025-02-03 20:35:00+00:00,237.82,237.87,237.7701,237.86,35149.0,824.0,237.817931
AMZN,2025-02-03 20:36:00+00:00,237.8697,237.88,237.74,237.79,38127.0,834.0,237.793256
AMZN,2025-02-03 20:37:00+00:00,237.78,237.89,237.78,237.8799,32074.0,800.0,237.845944
AMZN,2025-02-03 20:38:00+00:00,237.87,237.92,237.81,237.875,43560.0,897.0,237.874021
AMZN,2025-02-03 20:39:00+00:00,237.87,237.89,237.74,237.74,41549.0,855.0,237.813867
AMZN,2025-02-03 20:40:00+00:00,237.745,237.8,237.72,237.7273,24717.0,749.0,237.756291
AMZN,2025-02-03 20:41:00+00:00,237.74,237.76,237.55,237.55,43843.0,811.0,237.686718
AMZN,2025-02-03 20:42:00+00:00,237.56,237.56,237.43,237.48,55293.0,1023.0,237.488556
AMZN,2025-02-03 20:43:00+00:00,237.47,237.62,237.44,237.6,42457.0,970.0,237.520018
AMZN,2025-02-03 20:44:00+00:00,237.62,237.69,237.58,237.6,37356.0,815.0,237.627265
AMZN,2025-02-03 20:45:00+00:00,237.6,237.73,237.57,237.6943,37235.0,876.0,237.627529
AMZN,2025-02-03 20:46:00+00:00,237.69,237.73,237.56,237.5999,34016.0,793.0,237.615348
AMZN,2025-02-03 20:47:00+00:00,237.58,237.78,237.5,237.76,58779.0,1070.0,237.647963
AMZN,2025-02-03 20:48:00+00:00,237.765,237.88,237.73,237.875,53940.0,996.0,237.812568
AMZN,2025-02-03 20:49:00+00:00,237.89,238.1,237.875,238.085,80326.0,1401.0,237.976326
AMZN,2025-02-03 20:50:00+00:00,238.11,238.19,237.84,237.84,109942.0,2475.0,237.999086
AMZN,2025-02-03 20:51:00+00:00,237.86,238.02,237.8282,237.878,78577.0,1614.0,237.926009
AMZN,2025-02-03 20:52:00+00:00,237.86,238.11,237.85,238.1,87669.0,1599.0,237.984115
AMZN,2025-02-03 20:53:00+00:00,238.095,238.14,237.9825,238.06,87875.0,1882.0,238.044348
AMZN,2025-02-03 20:54:00+00:00,238.04,238.14,237.73,237.955,123872.0,2372.0,237.967093
AMZN,2025-02-03 20:55:00+00:00,237.95,237.95,237.46,237.605,200120.0,3323.0,237.590651
AMZN,2025-02-03 20:56:00+00:00,237.605,237.69,237.58,237.65,147800.0,2645.0,237.629993
AMZN,2025-02-03 20:57:00+00:00,237.66,237.87,237.62,237.715,157070.0,2857.0,237.728294
AMZN,2025-02-03 20:58:00+00:00,237.71,237.795,237.6,237.74,266885.0,4004.0,237.696978
AMZN,2025-02-03 20:59:00+00:00,237.76,237.8,237.35,237.47,549124.0,6973.0,237.557838
AMZN,2025-02-03 21:00:00+00:00,237.42,237.8,237.42,237.53,4210731.0,309.0,237.420219
AMZN,2025-02-03 21:01:00+00:00,237.58,237.58,237.34,237.42,87140.0,84.0,237.50017
AMZN,2025-02-03 21:02:00+00:00,237.38,237.38,237.3,237.3,19372.0,101.0,237.352097
AMZN,2025-02-03 21:03:00+00:00,237.3014,237.42,237.3014,237.42,395087.0,105.0,237.410482
AMZN,2025-02-03 21:04:00+00:00,237.42,237.42,237.33,237.33,257148.0,36.0,237.337826
AMZN,2025-02-03 21:05:00+00:00,237.57,237.6677,237.42,237.56,5871.0,44.0,237.524514
AMZN,2025-02-03 21:06:00+00:00,237.5121,237.5121,237.51,237.51,852.0,35.0,237.511081
AMZN,2025-02-03 21:08:00+00:00,237.51,237.55,237.51,237.55,801.0,31.0,237.535455
AMZN,2025-02-03 21:09:00+00:00,237.5999,237.6,237.5999,237.6,833.0,41.0,237.59995
AMZN,2025-02-03 21:10:00+00:00,237.58,237.58,237.51,237.51,13219.0,77.0,237.527093
AMZN,2025-02-03 21:11:00+00:00,237.51,237.6002,237.51,237.6,2358.0,73.0,237.551758
AMZN,2025-02-03 21:12:00+00:00,237.6,237.75,237.5,237.75,1020.0,33.0,237.622587
AMZN,2025-02-03 21:13:00+00:00,237.71,237.71,237.7,237.7,1733.0,51.0,237.700969
AMZN,2025-02-03 21:14:00+00:00,237.7,237.7,237.516,237.55,1330.0,56.0,237.56859
AMZN,2025-02-03 21:15:00+00:00,237.42,237.58,237.42,237.58,9789.0,25.0,237.425319
AMZN,2025-02-03 21:17:00+00:00,237.75,237.76,237.75,237.76,1631.0,42.0,237.751961
AMZN,2025-02-03 21:18:00+00:00,237.691,237.7999,237.67,237.7999,622.0,37.0,237.7203
AMZN,2025-02-03 21:19:00+00:00,237.8,238.2,237.79,238.2,57302.0,117.0,238.000528
AMZN,2025-02-03 21:20:00+00:00,237.42,238.3599,237.42,238.3599,20289.0,86.0,237.93093
AMZN,2025-02-03 21:21:00+00:00,238.35,238.36,238.3372,238.34,1189.0,47.0,238.348132
AMZN,2025-02-03 21:22:00+00:00,238.35,238.35,238.2042,238.2042,682.0,52.0,238.267394
AMZN,2025-02-03 21:23:00+00:00,238.33,238.33,238.26,238.26,2555.0,60.0,238.312387
AMZN,2025-02-03 21:24:00+00:00,238.33,238.33,238.15,238.15,933.0,31.0,238.18
AMZN,2025-02-03 21:25:00+00:00,238.16,238.16,238.0,238.0,11749.0,138.0,238.001804
AMZN,2025-02-03 21:26:00+00:00,238.0,238.0,237.96,237.96,2535.0,59.0,237.996165
AMZN,2025-02-03 21:27:00+00:00,238.02,238.19,238.0,238.19,2545.0,56.0,238.043553
AMZN,2025-02-03 21:28:00+00:00,238.1995,238.29,238.1,238.1135,5035.0,68.0,238.140231
AMZN,2025-02-03 21:29:00+00:00,238.18,238.2,238.18,238.2,1817.0,49.0,238.197857
AMZN,2025-02-03 21:30:00+00:00,238.2,238.29,238.2,238.29,3589.0,47.0,238.206192
AMZN,2025-02-03 21:31:00+00:00,238.15,238.24,238.11,238.24,2243.0,49.0,238.143771
AMZN,2025-02-03 21:32:00+00:00,238.2,238.2,238.1425,238.1425,974.0,41.0,238.150714
AMZN,2025-02-03 21:33:00+00:00,238.14,238.14,238.11,238.11,1035.0,28.0,238.123333
AMZN,2025-02-03 21:34:00+00:00,238.11,238.1791,238.1,238.12,1785.0,34.0,238.135761
AMZN,2025-02-03 21:35:00+00:00,238.15,238.15,238.08,238.08,4283.0,53.0,238.106648
AMZN,2025-02-03 21:36:00+00:00,238.08,238.37,238.08,238.37,8727.0,161.0,238.296015
AMZN,2025-02-03 21:37:00+00:00,238.46,238.5,238.35,238.5,10338.0,77.0,238.478562
AMZN,2025-02-03 21:38:00+00:00,238.43,238.6,238.43,238.6,833.0,44.0,238.486667
AMZN,2025-02-03 21:39:00+00:00,238.69,238.93,238.69,238.9253,3643.0,93.0,238.883391
AMZN,2025-02-03 21:40:00+00:00,238.9,239.0,238.9,239.0,2554.0,113.0,238.98
AMZN,2025-02-03 21:41:00+00:00,239.1,239.17,239.1,239.15,3696.0,103.0,239.126822
AMZN,2025-02-03 21:42:00+00:00,239.1,239.2,238.8,239.0,3031.0,103.0,239.034136
AMZN,2025-02-03 21:43:00+00:00,239.0,239.2,239.0,239.1,4301.0,91.0,239.084281
AMZN,2025-02-03 21:44:00+00:00,239.1,239.1999,238.5,238.5,4310.0,101.0,239.087622
AMZN,2025-02-03 21:45:00+00:00,239.0,239.0,238.9,238.9,1612.0,64.0,238.930295
AMZN,2025-02-03 21:46:00+00:00,238.91,238.91,238.8004,238.91,1570.0,74.0,238.894207
AMZN,2025-02-03 21:47:00+00:00,238.7415,238.99,238.7415,238.99,844.0,49.0,238.824333
AMZN,2025-02-03 21:48:00+00:00,238.99,239.0,238.99,239.0,983.0,36.0,238.996019
AMZN,2025-02-03 21:49:00+00:00,239.09,239.09,239.0,239.0,3493.0,57.0,239.066692
AMZN,2025-02-03 21:50:00+00:00,239.09,239.09,239.0,239.0,1902.0,54.0,239.017932
AMZN,2025-02-03 21:51:00+00:00,239.01,239.2,239.0,239.02,2746.0,92.0,239.083915
AMZN,2025-02-03 21:52:00+00:00,239.0896,239.3,239.05,239.05,5917.0,100.0,239.14591
AMZN,2025-02-03 21:53:00+00:00,239.21,239.31,239.2,239.2899,2504.0,48.0,239.244821
AMZN,2025-02-03 21:54:00+00:00,239.25,239.25,239.0,239.04,4940.0,120.0,239.085254
AMZN,2025-02-03 21:55:00+00:00,238.722,239.1,238.722,239.1,3592.0,50.0,238.957534
AMZN,2025-02-03 21:56:00+00:00,238.95,239.0,238.72,239.0,5726.0,89.0,238.873697
AMZN,2025-02-03 21:58:00+00:00,239.0,239.0,239.0,239.0,655.0,40.0,239.0
AMZN,2025-02-03 21:59:00+00:00,239.05,239.05,238.99,238.99,1783.0,48.0,239.041429
AMZN,2025-02-03 22:00:00+00:00,238.99,238.99,238.99,238.99,933.0,41.0,238.99
AMZN,2025-02-03 22:01:00+00:00,238.99,238.99,238.9889,238.99,891.0,45.0,238.98956
AMZN,2025-02-03 22:02:00+00:00,238.99,239.0983,238.99,239.0983,5071.0,37.0,239.009634
AMZN,2025-02-03 22:03:00+00:00,239.1,239.1,239.1,239.1,870.0,33.0,239.1
AMZN,2025-02-03 22:04:00+00:00,239.19,239.2,239.1001,239.12,2421.0,45.0,239.145143
AMZN,2025-02-03 22:05:00+00:00,239.25,239.25,239.1499,239.15,918.0,45.0,239.175457
AMZN,2025-02-03 22:06:00+00:00,239.0086,239.02,239.0,239.01,1278.0,56.0,239.009329
AMZN,2025-02-03 22:07:00+00:00,239.1,239.1,238.99,239.1,1950.0,60.0,239.045972
AMZN,2025-02-03 22:08:00+00:00,239.1,239.1,239.01,239.01,1036.0,37.0,239.068467
AMZN,2025-02-03 22:09:00+00:00,239.0,239.1,239.0,239.0,2645.0,57.0,239.025229
AMZN,2025-02-03 22:10:00+00:00,239.0,239.0,238.9199,238.9199,2656.0,85.0,238.962581
AMZN,2025-02-03 22:11:00+00:00,238.8517,238.92,238.85,238.85,593.0,34.0,238.87115
AMZN,2025-02-03 22:12:00+00:00,238.92,238.92,238.92,238.92,548.0,38.0,238.92
AMZN,2025-02-03 22:13:00+00:00,238.8894,238.8894,238.7,238.7,4853.0,85.0,238.829193
AMZN,2025-02-03 22:14:00+00:00,238.7004,238.84,238.7004,238.84,423.0,33.0,238.7702
AMZN,2025-02-03 22:15:00+00:00,238.7,238.79,238.7,238.7006,4510.0,52.0,238.70651
AMZN,2025-02-03 22:16:00+00:00,238.84,238.84,238.7,238.84,3648.0,71.0,238.778735
AMZN,2025-02-03 22:17:00+00:00,238.84,238.9783,238.77,238.9783,1211.0,41.0,238.831627
AMZN,2025-02-03 22:18:00+00:00,238.95,238.95,238.95,238.95,843.0,41.0,238.95
AMZN,2025-02-03 22:19:00+00:00,238.7,238.96,238.7,238.96,1640.0,33.0,238.790378
AMZN,2025-02-03 22:20:00+00:00,238.96,239.0,238.7623,238.7623,1666.0,61.0,238.953884
AMZN,2025-02-03 22:21:00+00:00,238.7,238.7,238.7,238.7,351.0,25.0,238.7
AMZN,2025-02-03 22:22:00+00:00,239.05,239.05,239.05,239.05,806.0,25.0,239.05
AMZN,2025-02-03 22:23:00+00:00,239.1,239.1,239.0981,239.0981,574.0,36.0,239.098902
AMZN,2025-02-03 22:24:00+00:00,239.06,239.06,239.06,239.06,1283.0,48.0,239.06
AMZN,2025-02-03 22:25:00+00:00,239.0001,239.0001,239.0001,239.0001,649.0,27.0,239.0001
AMZN,2025-02-03 22:26:00+00:00,239.0,239.0,239.0,239.0,543.0,23.0,239.0
AMZN,2025-02-03 22:27:00+00:00,239.0,239.0,239.0,239.0,454.0,30.0,239.0
